"Term","Course","Title","Section","CRN","Days","Times","Location","Status","Max","Now","Instructor","Delivery Mode","Credits","Info","Comments"
"202690","INT221","BUILDING & INTERIOR SYSTEMS I","001","93886","M","11:30 AM - 12:50 PM","FMH 313","Open","30","18","Garcia Figueroa, Julio","Face-to-Face","3","https://www.bkstr.com/webapp/wcs/stores/servlet/booklookServlet?bookstore_id-1=584&term_id-1=2026 Fall&crn-1=93886",""
"202690","INT221","BUILDING & INTERIOR SYSTEMS I","001","93886","W","1:00 PM - 2:20 PM","FMH 309","Open","30","18","Garcia Figueroa, Julio","Face-to-Face","3","https://www.bkstr.com/webapp/wcs/stores/servlet/booklookServlet?bookstore_id-1=584&term_id-1=2026 Fall&crn-1=93886",""
"202690","INT263","INTERIOR DESIGN STUDIO I","001","93887","MR","1:00 PM - 5:20 PM"," ","Closed","12","12","","Face-to-Face","4","https://www.bkstr.com/webapp/wcs/stores/servlet/booklookServlet?bookstore_id-1=584&term_id-1=2026 Fall&crn-1=93887",""
"202690","INT263","INTERIOR DESIGN STUDIO I","003","93888","MR","1:00 PM - 5:20 PM"," ","Open","12","6","","Face-to-Face","4","https://www.bkstr.com/webapp/wcs/stores/servlet/booklookServlet?bookstore_id-1=584&term_id-1=2026 Fall&crn-1=93888",""
"202690","INT321","METHODS AND MATERIALS","001","93889","TF","10:00 AM - 11:20 AM","WEST 310","Open","25","11","Brothers, David","Face-to-Face","3","https://www.bkstr.com/webapp/wcs/stores/servlet/booklookServlet?bookstore_id-1=584&term_id-1=2026 Fall&crn-1=93889",""
"202690","INT350","HISTORY OF FURNITURE","001","93890","R","11:30 AM - 12:50 PM"," ","Open","30","29","Von Koenig, Gretchen","Face-to-Face","3","https://www.bkstr.com/webapp/wcs/stores/servlet/booklookServlet?bookstore_id-1=584&term_id-1=2026 Fall&crn-1=93890",""
"202690","INT350","HISTORY OF FURNITURE","001","93890","T","2:00 PM - 3:50 PM","WEST 210","Open","30","29","Von Koenig, Gretchen","Face-to-Face","3","https://www.bkstr.com/webapp/wcs/stores/servlet/booklookServlet?bookstore_id-1=584&term_id-1=2026 Fall&crn-1=93890",""
"202690","INT363","INTERIOR DESIGN STUDIO III","001","93891","MR","1:00 PM - 5:20 PM"," ","Open","12","11","","Face-to-Face","5","https://www.bkstr.com/webapp/wcs/stores/servlet/booklookServlet?bookstore_id-1=584&term_id-1=2026 Fall&crn-1=93891",""
"202690","INT363","INTERIOR DESIGN STUDIO III","003","93892","MR","1:00 PM - 5:20 PM"," ","Open","12","2","","Face-to-Face","5","https://www.bkstr.com/webapp/wcs/stores/servlet/booklookServlet?bookstore_id-1=584&term_id-1=2026 Fall&crn-1=93892",""
