"Term","Course","Title","Section","CRN","Days","Times","Location","Status","Max","Now","Instructor","Delivery Mode","Credits","Info","Comments"
"202610","INTD799","RESPONSIBLE CNDCT OF RESEARCH","278","15889","","TBA"," ","Open","150","96","Ziavras, Sotirios","Online Newark","0","https://www.bkstr.com/webapp/wcs/stores/servlet/booklookServlet?bookstore_id-1=584&term_id-1=2026 Spring&crn-1=15889","Restricted to Newark Campus Students<br />Online Course- No required meeting times"
"202610","INTD799","RESPONSIBLE CNDCT OF RESEARCH","279","15890","","TBA"," ","Open","150","20","Ziavras, Sotirios","Online Virtual","0","https://www.bkstr.com/webapp/wcs/stores/servlet/booklookServlet?bookstore_id-1=584&term_id-1=2026 Spring&crn-1=15890","Restricted to Virtual Campus Students<br />Online Course- No required meeting times"
